,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
785,"Liv Tyler, James Le Gros, Brad Dourif, Bel Powley",N/A,N/A,USA,07 Aug 2018,Fritz Böhm,,,"Drama, Fantasy, Horror, Thriller",English,58,A blossoming teenager uncovers the dark secret behind her traumatic childhood.,https://m.media-amazon.com/images/M/MV5BYjM2MGVmN2MtMDc3Ny00Nzk0LWFhMGUtNGQ0MDM5OTc5NDZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,IFC Midnight,R,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",13 Apr 2018,True,92 min,,Wildling,movie,N/A,"Fritz Böhm, Florian Eder",2018,tt5085924,5.5,"7,601",,
786,"Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira",14 nominations.,"$501,105,037",USA,15 May 2018,Ryan Coogler,,,"Action, Adventure, Sci-Fi","English, Swahili, Nama, Xhosa, Korean",88,"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past.",https://m.media-amazon.com/images/M/MV5BMTg1MTY2MjYzNV5BMl5BanBnXkFtZTgwMTc4NTMwNDI@._V1_SX300.jpg,Marvel Studios,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",16 Feb 2018,True,134 min,,Black Panther,movie,https://www.marvel.com/movies/black-panther,"Ryan Coogler, Joe Robert Cole, Stan Lee (based on the Marvel comics by), Jack Kirby (based on the Marvel Comics by)",2018,tt1825683,7.3,"486,841",,
787,"Vicky Kaushal, Angira Dhar, Alankrita Sahai, Raghuvir Yadav",N/A,N/A,India,14 Feb 2018,Anand Tiwari,,,"Comedy, Romance",Hindi,N/A,"Individually, Sanjay and Karina don't earn enough to be able to buy a home, so they enter into a marriage of convenience.",https://m.media-amazon.com/images/M/MV5BMzM4NGVhYjQtMTM5OS00ZmQ5LTg3NzktZDY5NzMwNmI4YzRmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Netflix,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",14 Feb 2018,True,133 min,,Love Per Square Foot,movie,N/A,"Asif Ali Beg (additional dialogue), Anand Tiwari, Sumeet Vyas (dialogue), Sumeet Vyas",2018,tt7853242,7.2,"5,419",,
788,"Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl, John Ortiz",N/A,N/A,USA,05 Feb 2019,Julius Onah,,,"Drama, Horror, Mystery, Sci-Fi, Thriller","English, Mandarin",37,"Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.",https://m.media-amazon.com/images/M/MV5BMTAwOTIxMDA0MjZeQTJeQWpwZ15BbWU4MDg1MjgzNzQz._V1_SX300.jpg,Netflix,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",04 Feb 2018,True,102 min,,The Cloverfield Paradox,movie,N/A,"Oren Uziel (screenplay by), Oren Uziel (story by), Doug Jung (story by)",2018,tt2548396,5.6,"80,918",,
789,"Adam Devine, Alexandra Daddario, Shelley Hennig, Andrew Bachelor",N/A,N/A,USA,09 Feb 2018,Ari Sandel,,,"Comedy, Fantasy, Romance",English,36,Noah meets Avery at a Halloween party and falls in love but gets friend-zoned. 3 years later she's engaged to someone else. Noah uses the photo booth time machine several times to return and fix things. Will it work or...?,https://m.media-amazon.com/images/M/MV5BMzM1OTI4NDM4Nl5BMl5BanBnXkFtZTgwMDAwODg2NDM@._V1_SX300.jpg,Netflix,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",09 Feb 2018,True,97 min,,When We First Met,movie,N/A,John Whittington,2018,tt5783956,6.4,"33,316",,
790,"Hera Hilmar, Robert Sheehan, Hugo Weaving, Jihae",N/A,N/A,"New Zealand, USA",19 Feb 2019,Christian Rivers,,,"Action, Adventure, Fantasy, Sci-Fi, Thriller",English,44,"In a post-apocalyptic world where cities ride on wheels and consume each other to survive, two people meet in London and try to stop a conspiracy.",https://m.media-amazon.com/images/M/MV5BNzY1MDA2OTQ0N15BMl5BanBnXkFtZTgwMTkzNjU2NTM@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",14 Dec 2018,True,128 min,,Mortal Engines,movie,https://www.mortalengines.com/,"Fran Walsh (screenplay by), Philippa Boyens (screenplay by), Peter Jackson (screenplay by), Philip Reeve (based on the book by)",2018,tt1571234,6.2,"54,222",,
791,"Alicia Vikander, Dominic West, Walton Goggins, Daniel Wu",N/A,N/A,"UK, USA",12 Jun 2018,Roar Uthaug,,,"Action, Adventure, Fantasy, Thriller","English, Cantonese, Hindi",48,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.",https://m.media-amazon.com/images/M/MV5BOTY4NDcyZGQtYmVlNy00ODgwLTljYTMtYzQ2OTE3NDhjODMwXkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",16 Mar 2018,True,119 min,,Tomb Raider,movie,http://www.tombraidermovie.com/,"Geneva Robertson-Dworet (screenplay by), Alastair Siddons (screenplay by), Evan Daugherty (story by), Geneva Robertson-Dworet (story by)",2018,tt1365519,6.3,"156,201",,
792,"Tye Sheridan, Olivia Cooke, Ben Mendelsohn, Lena Waithe",N/A,N/A,USA,03 Jul 2018,Steven Spielberg,,,"Action, Adventure, Sci-Fi",English,64,"When the creator of a virtual reality world called the OASIS dies, he releases a video in which he challenges all OASIS users to find his Easter Egg, which will give the finder his fortune.",https://m.media-amazon.com/images/M/MV5BY2JiYTNmZTctYTQ1OC00YjU4LWEwMjYtZjkwY2Y5MDI0OTU3XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",29 Mar 2018,True,140 min,,Ready Player One,movie,http://readyplayeronemovie.com/,"Zak Penn (screenplay by), Ernest Cline (screenplay by), Ernest Cline (based on the novel by)",2018,tt1677720,7.5,"285,173",,
793,"Alex Honnold, Tommy Caldwell, Jimmy Chin, Cheyne Lempe",N/A,N/A,USA,12 Feb 2019,"Jimmy Chin, Elizabeth Chai Vasarhelyi",,,"Documentary, Sport",English,83,Alex Honnold attempts to become the first person to ever free solo climb El Capitan.,https://m.media-amazon.com/images/M/MV5BMjMwYjcwNWQtNTQ5YS00MzVlLTkxYzMtNDIwZWIxZTE4Zjg2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Greenwich Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",14 Dec 2018,True,100 min,,Free Solo,movie,http://www.nationalgeographic.com/films/free-solo/,N/A,2018,tt7775622,8.3,"22,339",,
794,"Joanna Kulig, Tomasz Kot, Borys Szyc, Agata Kulesza",1 nomination.,N/A,"Poland, UK, France",N/A,Pawel Pawlikowski,,,"Drama, Music, Romance","Polish, French, German, Russian, Italian, Croatian",90,"In the 1950s, a music director falls in love with a singer and tries to persuade her to flee communist Poland for France.",https://m.media-amazon.com/images/M/MV5BNTJmNzExOGItZTQyMi00YzBlLTk0ZTQtNzAxYmUwZDQwZjU4XkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Metacritic', 'Value': '90/100'}]",22 Mar 2019,True,89 min,,Cold War,movie,N/A,"Pawel Pawlikowski (story), Pawel Pawlikowski (screenplay), Janusz Glowacki (screenplay), Piotr Borkowski (screenplay with the collaboration of)",2018,tt6543652,7.7,"27,952",,
795,"Nick Robinson, Jennifer Garner, Josh Duhamel, Katherine Langford",N/A,N/A,USA,12 Jun 2018,Greg Berlanti,,,"Comedy, Drama, Romance",English,72,"Simon Spier keeps a huge secret from his family, his friends and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.",https://m.media-amazon.com/images/M/MV5BNTMyZDdiMzUtZjcxNS00Mjc3LTljY2UtYjI4YmY5NzJlYjc1XkEyXkFqcGdeQXVyMTA5OTkwNTc@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",16 Mar 2018,True,110 min,,"Love, Simon",movie,http://LoveSimonMovie.com,"Elizabeth Berger (screenplay by), Isaac Aptaker (screenplay by), Becky Albertalli (based on the novel ""Simon vs. the Homo Sapiens Agenda"" by)",2018,tt5164432,7.7,"76,972",,
796,"Lily Franky, Sakura Andô, Kirin Kiki, Mayu Matsuoka",N/A,N/A,Japan,N/A,Hirokazu Koreeda,,,"Crime, Drama",Japanese,93,A family of small-time crooks take in a child they find outside in the cold.,https://m.media-amazon.com/images/M/MV5BYWZmOTY0MDAtMGRlMS00YjFlLWFkZTUtYmJhYWNlN2JjMmZkXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Metacritic', 'Value': '93/100'}]",23 Nov 2018,True,121 min,,Shoplifters,movie,N/A,"Hirokazu Koreeda (original story), Hirokazu Koreeda (screenplay)",2018,tt8075192,8.1,"24,867",,
797,"Megan du Plessis, Lincoln Pearson, Caitlyn de Abrue, Jack Fokkens",N/A,N/A,UK,11 May 2018,Vince Marcello,,,"Comedy, Romance",English,N/A,A high school student is forced to confront her secret crush at a kissing booth.,https://m.media-amazon.com/images/M/MV5BNjQ0Mzk0OTE5MF5BMl5BanBnXkFtZTgwNDkyOTI0NTM@._V1_SX300.jpg,Netflix,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}]",11 May 2018,True,105 min,,The Kissing Booth,movie,N/A,"Vince Marcello (screenplay), Beth Reekles (novel)",2018,tt3799232,6.2,"39,964",,
798,"Ryan Reynolds, Josh Brolin, Morena Baccarin, Julian Dennison",N/A,N/A,USA,21 Aug 2018,David Leitch,,,"Action, Adventure, Comedy, Sci-Fi","English, Cantonese, Spanish, Russian",66,"Foul-mouthed mutant mercenary Wade Wilson (AKA. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg, Cable.",https://m.media-amazon.com/images/M/MV5BNjk1Njk3YjctMmMyYS00Y2I4LThhMzktN2U0MTMyZTFlYWQ5XkEyXkFqcGdeQXVyODM2ODEzMDA@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",18 May 2018,True,119 min,,Deadpool 2,movie,https://www.foxmovies.com/movies/deadpool-2,"Rhett Reese, Paul Wernick, Ryan Reynolds",2018,tt5463162,7.8,"359,880",,
799,"Madeline Brewer, Patch Darragh, Melora Walters, Devin Druid",N/A,N/A,USA,N/A,Daniel Goldhaber,,,"Horror, Mystery, Thriller",English,71,"Alice, an ambitious camgirl, wakes up one day to discover she's been replaced on her show with an exact replica of herself.",https://m.media-amazon.com/images/M/MV5BYWYwZDg4Y2YtN2RiYS00YTJlLTkyNTctNjJlZjVjMmQzMmNiXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SX300.jpg,N/A,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Metacritic', 'Value': '71/100'}]",16 Nov 2018,True,94 min,,Cam,movie,N/A,"Isa Mazzei, Daniel Goldhaber (story by), Isa Mazzei (story by), Isabelle Link-Levy (story by)",2018,tt8361028,6.0,"15,574",,
800,"Christopher Eccleston, Freya Mavor, Aneurin Barnard, Tom Wilkinson",N/A,N/A,UK,N/A,Tom Edmunds,,,"Action, Comedy, Drama",N/A,38,"After his ninth unsuccessful attempt on his own life, a young man outsources his suicide to an ageing assassin. ""If you're serious about ending it, you need professional help""",https://m.media-amazon.com/images/M/MV5BNDkxMjQzMzY3OF5BMl5BanBnXkFtZTgwOTk5OTE3NTM@._V1_SX300.jpg,levelFILM,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",30 Nov 2018,True,90 min,,Dead in a Week: Or Your Money Back,movie,N/A,Tom Edmunds,2018,tt3525168,6.3,"1,834",,
801,"Sandra Bullock, Griffin Dunne, Deidre Goodwin, Daniella Rabbani",N/A,N/A,USA,11 Sep 2018,Gary Ross,,,"Action, Comedy, Crime, Thriller","English, Hindi, French, German, Mandarin",61,Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.,https://m.media-amazon.com/images/M/MV5BMjAyNDEyMzc4Ml5BMl5BanBnXkFtZTgwMjEzNjM0NTM@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",08 Jun 2018,True,110 min,,Ocean's Eight,movie,http://www.oceans8movie.com/,"Gary Ross (screenplay by), Olivia Milch (screenplay by), Gary Ross (story by), George Clayton Johnson (based upon characters created by), Jack Golden Russell (based upon characters created by)",2018,tt5164214,6.2,"132,425",,
802,"Mark Wahlberg, Rose Byrne, Isabela Moner, Gustavo Quiroz",N/A,N/A,USA,19 Feb 2019,Sean Anders,,,"Comedy, Drama",English,57,A couple find themselves in over their heads when they foster three children.,https://m.media-amazon.com/images/M/MV5BMTkzMzgzMTc1OF5BMl5BanBnXkFtZTgwNjQ4MzE0NjM@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",16 Nov 2018,True,118 min,,Instant Family,movie,https://www.facebook.com/InstantFamily/,"Sean Anders, John Morris",2018,tt7401588,7.4,"28,573",,
803,"Rajinikanth, Nana Patekar, Easwari Rao, Huma Qureshi",N/A,N/A,India,N/A,Pa. Ranjith,,,"Action, Drama",Tamil,N/A,Kaala is about the life of Nellai / Tirunelveli based Tamils who live in large number in Mumbai.,https://m.media-amazon.com/images/M/MV5BMTEwNWI3OGQtZjViMy00NTRhLTkzM2ItZTZkNjhmNWFiZDFkXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_SX300.jpg,Wunderbar Studios,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",06 Jun 2018,True,162 min,,Kaala,movie,https://www.facebook.com/KaalaTheMovie/,"Shivgopal Krishna (hindi dialogue), Maginan (story), Pa. Ranjith (story/screenplay), M. Sreeramakrishna (telugu dialogue), Aadhavan Theetchanya (tamil dialogue)",2018,tt6929642,6.9,"6,562",,
804,"Spencer Reinhard, Warren Lipka, Eric Borsuk, Chas Allen",2 nominations.,N/A,"UK, USA",28 Aug 2018,Bart Layton,,,"Biography, Crime, Drama, Thriller",English,68,Four young men mistake their lives for a movie and attempt one of the most audacious heists in U.S. history.,https://m.media-amazon.com/images/M/MV5BYTc4ZWQyODItMTZjYy00OTVmLWEzMjUtNTlkOTJjMzhiYzAxXkEyXkFqcGdeQXVyODE0MDY3NzY@._V1_SX300.jpg,The Orchard,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",14 Aug 2018,True,116 min,,American Animals,movie,https://www.facebook.com/AmerAnimals/,Bart Layton,2018,tt6212478,7.0,"25,986",,
805,"Amanda Seyfried, Andy Garcia, Celia Imrie, Lily James",N/A,N/A,"UK, USA",09 Oct 2018,Ol Parker,,,"Comedy, Musical, Romance","English, French, Greek",60,"Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.",https://m.media-amazon.com/images/M/MV5BMjEwMTM3OTI1NV5BMl5BanBnXkFtZTgwNDk5NTY0NTM@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",20 Jul 2018,True,114 min,,Mamma Mia! Here We Go Again,movie,https://www.mammamiamovie.com/,"Ol Parker, Richard Curtis (story by), Ol Parker (story by), Catherine Johnson (story by), Catherine Johnson (based on the original musical ""Mama Mia!"" written by), Judy Craymer (originally conceived by), ABBA (based on the songs of)",2018,tt6911608,6.8,"55,334",,
806,"Greg Cipes, Scott Menville, Khary Payton, Tara Strong",N/A,N/A,USA,30 Oct 2018,"Aaron Horvath, Peter Rida Michail",,,"Animation, Action, Comedy, Family, Musical, Sci-Fi",English,69,A villain's maniacal plan for world domination sidetracks five teenage superheroes who dream of Hollywood stardom.,https://m.media-amazon.com/images/M/MV5BOTZhMTIwZDUtYjZjZS00MmViLTg3NzEtNWE5NzI1NDUwNDJmXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",27 Jul 2018,True,84 min,,Teen Titans Go! To the Movies,movie,http://www.teentitansgo-movie.com/,"Michael Jelenic, Aaron Horvath, Jerry Siegel (Superman created by), Joe Shuster (Superman created by), Marv Wolfman (based on characters created by), George Pérez (based on characters created by), Arnold Drake (based on characters created by), Bob Kane (Batman and Robin created by), Bill Finger (Batman and Robin created by), William Moulton Marston (Wonder Woman created by)",2018,tt7424200,6.8,"11,140",,
807,"Halldóra Geirharðsdóttir, Jóhann Sigurðarson, Juan Camillo Roman Estrada, Jörundur Ragnarsson",N/A,N/A,"Iceland, France, Ukraine",N/A,Benedikt Erlingsson,,,"Action, Drama, Thriller","Icelandic, Spanish, English, Ukrainian",81,"Halla, a woman in her forties, declares war on the local aluminum industry to prevent it from disfiguring her country. She risks all she has to protect the highlands of Iceland-but the ...",https://m.media-amazon.com/images/M/MV5BMzJhYTBkMDktY2Q5Yy00M2MwLTg2MzQtZjFlMmRmMTc5OGMwXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Metacritic', 'Value': '81/100'}]",01 Mar 2019,True,101 min,,Woman at War,movie,N/A,"Ólafur Egilsson, Benedikt Erlingsson",2018,tt7279188,7.6,"1,991",,
808,"Amy Schumer, Michelle Williams, Tom Hopper, Rory Scovel",N/A,N/A,"China, USA",17 Jul 2018,"Abby Kohn, Marc Silverstein",,,"Comedy, Romance",English,48,"A woman struggling with insecurity wakes from a fall believing she is the most beautiful and capable woman on the planet. Her new confidence empowers her to live fearlessly, but what happens when she realizes her appearance never changed?",https://m.media-amazon.com/images/M/MV5BMGI3ZDRjZTQtMTMyYy00NGI4LWI2MjktNzMyMjg0NjQ2NTY0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,STX Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",20 Apr 2018,True,110 min,,I Feel Pretty,movie,https://www.ifeelpretty.movie/,"Abby Kohn, Marc Silverstein",2018,tt6791096,5.4,"37,488",,
809,"Jason Statham, Bingbing Li, Rainn Wilson, Cliff Curtis",N/A,N/A,"China, USA",13 Nov 2018,Jon Turteltaub,,,"Action, Horror, Sci-Fi, Thriller","English, Mandarin, Thai, Japanese",46,"After escaping an attack by what he claims was a 70-foot shark, Jonas Taylor must confront his fears to save those trapped in a sunken submersible.",https://m.media-amazon.com/images/M/MV5BMjg0MzA4MDE0N15BMl5BanBnXkFtZTgwMzk3MzAwNjM@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",10 Aug 2018,True,113 min,,The Meg,movie,http://TheMeg.movie,"Dean Georgaris (screenplay by), Jon Hoeber (screenplay by), Erich Hoeber (screenplay by), Steve Alten (based on the novel ""Meg"" by)",2018,tt4779682,5.7,"99,921",,
810,"Dwayne Johnson, Naomie Harris, Malin Akerman, Jeffrey Dean Morgan",N/A,N/A,USA,26 Jun 2018,Brad Peyton,,,"Action, Adventure, Sci-Fi","English, American Sign Language",45,"When three different animals become infected with a dangerous pathogen, a primatologist and a geneticist team up to stop them from destroying Chicago.",https://m.media-amazon.com/images/M/MV5BNDA1NjA3ODU3OV5BMl5BanBnXkFtZTgwOTg3MTIwNTM@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",13 Apr 2018,True,107 min,,Rampage,movie,http://www.rampagethemovie.com/home,"Ryan Engle (screenplay by), Carlton Cuse (screenplay by), Ryan J. Condal (screenplay by), Adam Sztykiel (screenplay by), Ryan Engle (story by)",2018,tt2231461,6.1,"109,140",,
