,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
826,"Jeremy Irons, Dev Patel, Malcolm Sinclair, Raghuvir Joshi",1 win & 1 nomination.,N/A,"UK, USA",23 Aug 2016,Matt Brown,,,"Biography, Drama","English, Tamil, Sanskrit",56,"The story of the life and academic career of the pioneer Indian mathematician, Srinivasa Ramanujan, and his friendship with his mentor, Professor G.H. Hardy.",https://m.media-amazon.com/images/M/MV5BMTU3Njg4MDM3OV5BMl5BanBnXkFtZTgwMjE5ODM3ODE@._V1_SX300.jpg,Edward R. Pressman Film Corporation,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",29 Apr 2016,True,108 min,,The Man Who Knew Infinity,movie,N/A,"Matt Brown (screenplay), Matt Brown, Robert Kanigel (biography)",2015,tt0787524,7.2,"42,550",,
827,"Matthias Schoenaerts, Diane Kruger, Paul Hamy, Zaïd Errougui-Demonsant",1 win & 4 nominations.,"$38,337","France, Belgium",12 Aug 2016,Alice Winocour,,,"Drama, Thriller",French,66,"Vincent is an ex-soldier with PTSD who is hired to protect the wife and child of a wealthy Lebanese businessman while he's out of town. Despite the apparent tranquility in Maryland, Vincent perceives an external threat.",https://m.media-amazon.com/images/M/MV5BMTk5Mjk5NTUwNV5BMl5BanBnXkFtZTgwNzU2Mzk2OTE@._V1_SX300.jpg,Scope Pictures,Unrated,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",19 Aug 2016,True,98 min,,Disorder,movie,N/A,"Alice Winocour, Jean-Stéphane Bron (in collaboration with)",2015,tt4085084,6.2,"4,939",,
828,"Brad Pitt, Angelina Jolie, Mélanie Laurent, Melvil Poupaud",1 win & 2 nominations.,"$319,968","France, Malta, USA",05 Jul 2016,Angelina Jolie,,,"Drama, Romance","English, French, Ukrainian",44,A couple tries to repair their marriage while staying at a hotel in France.,https://m.media-amazon.com/images/M/MV5BMTUyNDU2MDMxM15BMl5BanBnXkFtZTgwMzAzMTk1NjE@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",09 Dec 2015,True,122 min,,By the Sea,movie,http://www.bytheseamovie.net,Angelina Jolie,2015,tt3707106,5.3,"15,835",,
829,"Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader",Won 1 Oscar. Another 93 wins & 112 nominations.,"$264,317,903",USA,03 Nov 2015,"Pete Docter, Ronnie Del Carmen(co-director)",,,"Animation, Adventure, Comedy, Drama, Family, Fantasy",English,94,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_SX300.jpg,Disney/Pixar,PG,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",19 Jun 2015,True,95 min,,Inside Out,movie,https://movies.disney.com/inside-out,"Pete Docter (original story by), Ronnie Del Carmen (original story by), Pete Docter (screenplay by), Meg LeFauve (screenplay by), Josh Cooley (screenplay by), Michael Arndt (additional story material by), Simon Rich (additional story material by), Bill Hader (additional dialogue by), Amy Poehler (additional dialogue by)",2015,tt2096673,8.2,"525,778",,
830,"Anna Sigalevitch, Michel Bouquet, Robert Hirsch, François Berléand",N/A,N/A,France,N/A,François Margolin,,,"Drama, History, Thriller",French,N/A,"A young woman is searching, today, in Paris, the collection of paintings stolen to her Jewish family during WWII.",N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",18 Mar 2015,True,93 min,,L'antiquaire,movie,N/A,"Jean-Claude Grumberg (screenplay), François Margolin (screenplay), Vincent Mariette (screenplay), Sophie Seligmann (original idea)",2015,tt4000768,4.5,12,,
831,"Jake Gyllenhaal, Naomi Watts, Chris Cooper, Judah Lewis",1 win & 2 nominations.,"$1,656,098",USA,19 Jul 2016,Jean-Marc Vallée,,,"Comedy, Drama",English,49,"A successful investment banker struggles after losing his wife in a tragic car crash. With the help of a customer service rep and her young son, he starts to rebuild, beginning with the demolition of the life he once knew.",https://m.media-amazon.com/images/M/MV5BMTg4Nzg1MTYxMl5BMl5BanBnXkFtZTgwMjUxNDMyODE@._V1_SX300.jpg,Fox Searchlight,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",08 Apr 2016,True,101 min,,Demolition,movie,http://www.demolition-themovie.com,Bryan Sipe,2015,tt1172049,7.0,"75,673",,
832,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins",Won 1 Oscar. Another 39 wins & 113 nominations.,"$54,116,191",USA,29 Mar 2016,Quentin Tarantino,,,"Crime, Drama, Mystery, Thriller, Western","English, Spanish, French",68,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",https://m.media-amazon.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",30 Dec 2015,True,187 min,,The Hateful Eight,movie,http://thehatefuleight.com/,Quentin Tarantino,2015,tt3460252,7.8,"425,173",,
833,"George Clooney, Hugh Laurie, Britt Robertson, Raffey Cassidy",2 wins & 17 nominations.,"$71,526,443","USA, Spain, France, UK",13 Oct 2015,Brad Bird,,,"Action, Adventure, Family, Fantasy, Mystery, Sci-Fi","English, French, Japanese",60,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",https://m.media-amazon.com/images/M/MV5BMTQ4OTgzNTkwNF5BMl5BanBnXkFtZTgwMzI3MDE3NDE@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",22 May 2015,True,130 min,,Tomorrowland,movie,http://movies.disney.com/tomorrowland/,"Damon Lindelof (screenplay by), Brad Bird (screenplay by), Damon Lindelof (story by), Brad Bird (story by), Jeff Jensen (story by)",2015,tt1964418,6.4,"159,742",,
834,"Edgar Ramírez, Luke Bracey, Ray Winstone, Teresa Palmer",3 nominations.,N/A,"China, Germany, USA, Austria, Italy, Canada",29 Mar 2016,Ericson Core,,,"Action, Crime, Sport, Thriller","English, French, Spanish",34,"A young FBI agent infiltrates an extraordinary team of extreme sports athletes he suspects of masterminding a string of unprecedented, sophisticated corporate heists.",https://m.media-amazon.com/images/M/MV5BMjIxNDkzOTAyNV5BMl5BanBnXkFtZTgwNjEyOTY3NjE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",25 Dec 2015,True,114 min,,Point Break,movie,http://pointbreakmovie.com/,"Kurt Wimmer (screenplay), Rick King (story), W. Peter Iliff (story), Kurt Wimmer (story), W. Peter Iliff, Rick King, W. Peter Iliff",2015,tt2058673,5.3,"53,244",,
835,"Thomas Allam, Alan Rickman, Hope Hancock, Isabella Steinbarth",2 nominations.,"$551,609",UK,04 Aug 2015,Alan Rickman,,,"Drama, Romance",English,51,Two talented landscape artists become romantically entangled while building a garden in King Louis XIV's palace at Versailles.,https://m.media-amazon.com/images/M/MV5BMjI3Mzg5ODkwM15BMl5BanBnXkFtZTgwNjc3MDMzNTE@._V1_SX300.jpg,Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",26 Jun 2015,True,112 min,,A Little Chaos,movie,N/A,"Jeremy Brock (screenplay), Alison Deegan, Alan Rickman (screenplay)",2014,tt2639254,6.5,"17,738",,
836,"Eoghan Dobey, Barra Convery, Michael McAndrew",N/A,N/A,Ireland,N/A,N/A,,,"Short, Thriller",English,N/A,"20 years after the violent murder of his parents, a young man seeks revenge against the mysterious organization responsible - an organization who are slowly taking control of the world.",N/A,N/A,N/A,[],12 Jun 2015,True,7 min,,Stitcher,movie,N/A,N/A,2015,tt4858280,N/A,N/A,,
837,"Nick P. Ross, J.R. Ramirez, Christian Cooke, Bethany Dwyer",N/A,N/A,USA,N/A,Nick Weiss,,,Comedy,English,N/A,John and Elissa's perfect destination wedding is derailed when their college friends get drunk on tequila.,https://m.media-amazon.com/images/M/MV5BMTgwNzIyMTQ3M15BMl5BanBnXkFtZTgwNDM3MDc3NTE@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",22 May 2015,True,81 min,,Drunk Wedding,movie,N/A,"Anthony Weiss, Nick Weiss",2015,tt1950135,4.6,648,,
838,"Greg Dulcie, R. Bruce Elliott, Issei Futamata, Morgan Garrett",2 nominations.,N/A,Japan,N/A,Ryôtarô Makihara,,,"Animation, Sci-Fi, Thriller",Japanese,N/A,"After breaking the law of reanimating human corpses, young Watson has to either work for the government or face punishment. He has to go on a secret mission, to find the notes of Viktor Frankenstein, who reanimated the first human corpse.",https://m.media-amazon.com/images/M/MV5BMjY5MjkxMjMtYjcwZC00MDUyLWIzMWMtZTc3MzA5OGQyMGUzXkEyXkFqcGdeQXVyNjUyOTYyNTM@._V1_SX300.jpg,N/A,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",19 Apr 2016,True,120 min,,Shisha no teikoku,movie,N/A,"Project Itoh (based on the novel by), Tô Enjo (based on the novel by), Koji Yamamoto (screenplay), Midori Goto (screenplay), Hiroshi Seko (screenplay)",2015,tt4235644,5.9,796,,
839,"Elle Graham, Kate Mara, Claudia Church, Gina Stewart",N/A,"$1,963,974","Mexico, USA",05 Jan 2016,Jerry Jameson,,,"Action, Crime, Drama, Thriller",English,36,A single mother struggling with drug addiction is taken hostage in her own apartment by a man on the run who has broken out of jail and murdered the judge assigned to his case.,https://m.media-amazon.com/images/M/MV5BMjMwNzIyNTY5N15BMl5BanBnXkFtZTgwOTUyNDEwNjE@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",18 Sep 2015,True,97 min,,Captive,movie,http://www.captivethemovie.com/,"Brian Bird (screenplay by), Ashley Smith (book), Stacy Mattingly (book)",2015,tt3268668,5.4,"5,937",,
840,"Anna Kendrick, Rebel Wilson, Hailee Steinfeld, Brittany Snow",9 wins & 16 nominations.,"$165,744,048",USA,22 Sep 2015,Elizabeth Banks,,,"Comedy, Music","English, German",63,"After a humiliating commando performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.",https://m.media-amazon.com/images/M/MV5BMzk4OTM2NzMzNl5BMl5BanBnXkFtZTgwNTAzNDE0NDE@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",15 May 2015,True,115 min,,Pitch Perfect 2,movie,http://www.pitchperfectmovie.com/,"Kay Cannon, Mickey Rapkin (based on the book by)",2015,tt2848292,6.4,"129,225",,
841,"Ryan Gosling, Rudy Eisenzopf, Casey Groves, Charlie Talbert",Won 1 Oscar. Another 37 wins & 79 nominations.,N/A,USA,15 Mar 2016,Adam McKay,,,"Biography, Comedy, Drama, History",English,81,In 2006-7 a group of investors bet against the US mortgage market. In their research they discover how flawed and corrupt the market is.,https://m.media-amazon.com/images/M/MV5BNDc4MThhN2EtZjMzNC00ZDJmLThiZTgtNThlY2UxZWMzNjdkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",23 Dec 2015,True,130 min,,The Big Short,movie,http://www.thebigshortmovie.com/,"Charles Randolph (screenplay by), Adam McKay (screenplay by), Michael Lewis (based upon the book by)",2015,tt1596363,7.8,"303,111",,
842,"Helen Mirren, Ryan Reynolds, Daniel Brühl, Katie Holmes",6 nominations.,N/A,UK,07 Jul 2015,Simon Curtis,,,"Biography, Drama, History","English, German",51,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.",https://m.media-amazon.com/images/M/MV5BMTExMTUxNDQ5MjdeQTJeQWpwZ15BbWU4MDk4NTgxMzQx._V1_SX300.jpg,The Weinstein Company,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",10 Apr 2015,True,109 min,,Woman in Gold,movie,http://www.facebook.com/WomanInGoldMovie,"Alexi Kaye Campbell, E. Randol Schoenberg (life story), Maria Altmann (life story)",2015,tt2404425,7.3,"47,772",,
843,"Dermot Mulroney, Stefanie Scott, Angus Sampson, Leigh Whannell",3 wins & 10 nominations.,N/A,"Canada, UK, USA",06 Oct 2015,Leigh Whannell,,,"Horror, Mystery, Thriller",English,52,A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.,https://m.media-amazon.com/images/M/MV5BMTUwNDU4NjE1N15BMl5BanBnXkFtZTgwOTc0MzA5NDE@._V1_SX300.jpg,Focus Features,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",05 Jun 2015,True,97 min,,Insidious: Chapter 3,movie,http://insidiousmovie.tumblr.com/,"Leigh Whannell, Leigh Whannell (characters)",2015,tt3195644,6.1,"80,944",,
844,"Mélanie Bernier, Clovis Cornillac, Lilou Fogli, Philippe Duquesne",N/A,N/A,France,N/A,Clovis Cornillac,,,"Comedy, Romance",French,N/A,"He is a dedicated workaholic who lives and breathes his work. He prefers nothing more than silence. She is an accomplished pianist working on her big-break concert. To her, music and sound ...",https://m.media-amazon.com/images/M/MV5BMjMwMzI1NDQ0Nl5BMl5BanBnXkFtZTgwNzY0MjAwNjE@._V1_SX300.jpg,N/A,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",06 May 2015,True,90 min,,Blind Date,movie,N/A,"Lilou Fogli (scenario), Clovis Cornillac (scenario), Tristan Schulmann (scenario), Mathieu Oullion (collaboration), Lilou Fogli (original idea)",2015,tt4466936,6.6,"4,719",,
845,"Nick Cannon, Teyonah Parris, Wesley Snipes, Angela Bassett",5 wins & 13 nominations.,"$2,647,378",USA,26 Jan 2016,Spike Lee,,,"Comedy, Crime, Drama, Musical",English,77,"A modern day adaptation of the ancient Greek play Lysistrata by Aristophanes, set against the backdrop of gang violence in Chicago, Illinois.",https://m.media-amazon.com/images/M/MV5BNTMwNzkxMDUxN15BMl5BanBnXkFtZTgwOTM5NjQzNzE@._V1_SX300.jpg,LionsGate Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",02 Dec 2016,True,127 min,,Chi-Raq,movie,N/A,"Kevin Willmott, Spike Lee, Aristophanes (play)",2015,tt4594834,5.7,"7,884",,
846,"Maiara Walsh, Tony Todd, Danny Trejo, Austin Abke",N/A,N/A,USA,24 Feb 2015,Bryan Bockbrader,,,"Action, Crime, Horror, Thriller","English, Spanish",N/A,A kidnapped young woman is forced on a road trip full of murder and mayhem that takes place entirely in her captor's getaway van.,https://m.media-amazon.com/images/M/MV5BMTU3Nzc0MzMwM15BMl5BanBnXkFtZTgwMDk0NjEwNDE@._V1_SX300.jpg,Grizly Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",30 Sep 2016,True,79 min,,VANish,movie,https://www.darkskyfilms.com/vanish/,Bryan Bockbrader,2015,tt3058674,5.2,"1,498",,
847,"Naomi Klein, Stacey Arwen Raab",1 win & 4 nominations.,"$12,700","Canada, USA",15 Jan 2016,Avi Lewis,,,Documentary,English,59,A look at seven communities around the world with the proposition that we can seize the crisis of climate change to transform our failed economic system into something radically better.,https://m.media-amazon.com/images/M/MV5BMTk3NDMxNzczOV5BMl5BanBnXkFtZTgwNjYzOTE3NjE@._V1_SX300.jpg,Klein Lewis Productions,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",14 Nov 2015,True,89 min,,This Changes Everything,movie,http://thefilm.thischangeseverything.org/,Naomi Klein,2015,tt1870548,6.5,458,,
848,"Michelle Clunie, Neal Kodinsky, Lance E. Nichols, Jaqueline Fleming",4 wins & 2 nominations.,N/A,USA,N/A,Maria Burton,,,Drama,English,N/A,"A Sort of Homecoming tells the story of Amy, a New York news producer who thought she left her high school experiences long in the past. She unexpectedly returns to Louisiana at the request...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDI2MjA1OV5BMl5BanBnXkFtZTgwMTkxNjUyNjE@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",14 Mar 2015,True,88 min,,A Sort of Homecoming,movie,N/A,Lynn Reed,2015,tt3303652,7.9,110,,
849,"David Dencik, Mads Mikkelsen, Nikolaj Lie Kaas, Søren Malling",9 wins & 7 nominations.,N/A,"Denmark, Germany",N/A,Anders Thomas Jensen,,,"Comedy, Drama, Mystery, Sci-Fi",Danish,64,"Two outcast brothers, through getting to know their unknown family, discover a horrible truth about themselves and their relatives.",https://m.media-amazon.com/images/M/MV5BMTcwMjI0OTgxM15BMl5BanBnXkFtZTgwNDg3MzczODE@._V1_SX300.jpg,N/A,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",05 Feb 2015,True,104 min,,Men & Chicken,movie,N/A,Anders Thomas Jensen,2015,tt3877674,6.7,"9,013",,
850,"Vin Diesel, Rose Leslie, Elijah Wood, Ólafur Darri Ólafsson",1 nomination.,N/A,"USA, China, Canada",02 Feb 2016,Breck Eisner,,,"Action, Adventure, Fantasy",English,34,The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,https://m.media-amazon.com/images/M/MV5BMjM5Njk5MzYzM15BMl5BanBnXkFtZTgwNzM1Mjk4NjE@._V1_SX300.jpg,Summit Entertainment.,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",23 Oct 2015,True,106 min,,The Last Witch Hunter,movie,https://www.facebook.com/LastWitchHunter,"Cory Goodman, Matt Sazama, Burk Sharpless",2015,tt1618442,6.0,"84,853",,
851,"Zenna Turner, Katy Jane",N/A,N/A,UK,N/A,Rob Lainchbury,,,"Short, Adventure, Comedy",English,N/A,We all have that moment when we can't find what we're looking for in the super market. In this case it's root ginger. Our heroine leaves the super market and embark on her quest to find ...,N/A,N/A,N/A,[],N/A,True,4 min,,The Reason I Shop Online,movie,N/A,Alexandra Taylor,2015,tt4780834,N/A,N/A,,
852,"Mark Webber, Lucy Griffiths, David Clayton Rogers, Rainn Wilson",2 wins.,N/A,USA,N/A,Matthew Leutwyler,,,"Drama, Sci-Fi, Thriller",English,N/A,"The world's first ""perfect"" Artificial Intelligence begins to exhibit startling and unnerving emergent behavior when a reporter begins a relationship with the scientist who created it.",https://m.media-amazon.com/images/M/MV5BMTQ3ODU1NTY0Ml5BMl5BanBnXkFtZTgwODU0MzA3NjE@._V1_SX300.jpg,Accelerated Manner,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",22 Jun 2016,True,91 min,,Uncanny,movie,N/A,Shahin Chandrasoma,2015,tt2321502,6.3,"4,642",,
